47012	40610	2
44850	3471	39
23884	13917	1
11695	28541	1
63456	36833	1
47352	62297	1
35332	50067	1
32171	46025	1
61922	59349	1
2325	1154	1
19563	44824	1
38766	33021	3
55789	12513	1
43675	5350	25
9714	26901	3
44617	56727	1
1975	23931	1
60198	25859	1
37848	6357	3
54401	35768	1
43190	36217	1
32530	12986	2
20748	64701	273
59011	17135	1
58514	61336	34
18289	12541	1
40625	57055	5
45562	30878	2
4033	23701	1
36229	13747	1
50602	15310	2
4938	52578	6
39242	65136	2
12901	11554	1
5957	1766	1
47323	49147	1
37983	14317	1
62133	58732	1
13482	55608	42
10331	6460	1
51409	28620	1
19001	26498	1
20140	64564	4
57376	24173	1
22729	28069	1
37920	7796	4
43380	42859	1
60374	17086	2
42459	7739	1
28640	48417	1
9506	10427	1
32028	47489	1
24744	28626	6
40685	38226	1
18698	51016	2
44686	4571	1
14101	63688	1
31069	34241	1
62716	22910	2
58414	19909	1
50979	30798	3
27705	28823	1
8121	22543	1
45909	50581	1
30283	9014	1
33462	39789	9
19441	65490	1
21742	44186	2
28580	62428	4
16876	47279	1
47908	61563	1
51850	62009	1
59715	17384	1
30714	56895	3
40294	23592	2
11268	25737	3
54391	38974	1
54561	62512	1
61517	34934	1
47557	26264	1
43948	15483	1
517	63390	1
15438	22260	6
42040	44018	2
19152	58916	4
25761	1524	3
54943	12076	1
63534	49122	6
29460	28712	4
40481	4218	1
52305	51750	15
29955	41160	15
25188	18980	4
38136	21169	1
53915	20158	1
47434	32327	1
35641	47951	1
30181	51079	1
4675	6685	5
29562	23827	1
66	55323	3
25352	55009	1
1863	23350	1
38596	31323	1
52062	13541	1
35541	38831	1
65291	65497	1
14455	24943	1
18941	52592	1
46113	7320	3
7214	28011	1
39648	42855	3
10426	4293	1
28399	15102	1
10979	57961	1
38929	11045	1
47748	64281	3
518	49612	2
22095	39114	9
15399	8622	9
52656	50941	1
47453	52411	1
50902	61909	1
11819	4307	1
48965	57932	7
11628	56179	1
20407	51276	1
33498	30833	1
55569	61897	1
45935	1012	1
54322	19329	1
12057	36535	1
18074	12576	2
20611	40170	1
51690	36010	10
48792	38810	2
21415	30709	1
25686	6781	1
27082	37505	1
11089	10511	1
29901	22717	1
1154	50308	2
8457	34653	3
15605	64026	1
31014	61541	1
65039	19801	1
15334	11560	34
56336	33408	16
24136	11411	1
8042	10291	1
47421	56834	1
49101	3301	1
22008	9251	1
10082	49090	2
46756	21171	1
59602	11121	1
43888	60756	4
61429	52345	1
29873	11499	1
50836	60888	4
7504	50339	1
15153	22838	1
61899	5953	1
56246	20500	2
17364	64289	1
30791	64785	1
55587	14356	1
2550	12059	1
23608	12633	1
61150	4828	2
33804	55216	4
15950	12157	1
50436	11843	1
64502	14774	2
23342	49802	2
10126	30846	2
34605	25279	1
53684	30969	1
31232	44395	1
51469	48596	1
43148	16724	4
47845	33199	1
31080	50396	4
45259	54688	1
63029	40873	1
59517	31297	17
30553	9931	1
43454	15453	1
21774	42421	1
30227	45117	1
26687	40353	1
10427	61293	1
96	64112	16
26726	31328	2
42971	12659	1
14388	20583	3
29383	62234	1
53782	60463	1
47094	33505	1
49616	44587	1
8842	43597	1
10348	39395	1
53528	53803	1
54849	9766	1
30688	19540	4
54883	57375	1
59894	65311	1
53132	59990	2
63887	14322	1
25783	41322	1
26981	40171	1
61905	56364	3
36869	50151	229
51292	18427	1
18121	35372	1
63014	26963	1
13433	7827	1
823	1425	1
61630	55672	2
11191	26782	1
9676	539	1
18621	4034	1
314	6218	2
64025	64201	1
20540	24272	4
39987	47522	1
64443	36356	1
38350	35777	1
20971	24106	1
54204	39092	4
59478	51683	1
520	7375	5
59510	1343	1
8800	55604	4
57015	19992	21
16850	1155	5
20531	35471	1
5190	20845	5
41689	3679	1
19510	62230	10
27951	59497	1
44216	26858	2
30317	17030	1
62635	51288	1
41137	51304	1
24845	35079	1
37451	25365	1
42455	31425	5
26708	51255	1
21493	18187	1
5711	38343	1
19342	26242	2
8278	24532	2
47087	49968	1
28211	1061	1
46662	56162	2
60558	25342	2
17485	25339	1
42372	14584	4
11092	17973	1
352	35937	11
53053	37803	1
61302	29972	2
3692	22474	2
15691	25185	1
40661	21403	1
63528	60003	3
47645	6271	1
19000	29197	1
56239	47211	1
30258	37365	3
37838	25281	1
62707	55323	1
50620	39543	1
4371	61712	1
57517	4724	1
32113	45034	1
42527	27879	1
9470	46220	10
50353	25161	1
5869	25478	1
46564	3862	2
19946	28674	2
10133	38946	1
57871	836	11
20621	22593	17
38201	58459	1
47874	35372	2
48246	32959	1
9379	52618	1
29135	1360	5
57342	61249	1
46394	34333	1
23592	55864	8
15017	8410	1
15490	20887	1
33888	62054	2
24749	53834	1
25192	34882	2
27244	17527	1
35718	47866	2
40121	8383	1
40789	22459	1
43755	23500	5
55418	53134	2
10582	19018	74
54495	2388	3
14731	35353	1
36721	38323	1
25682	51739	1
46733	41172	1
7090	15086	2
37690	31839	1
3384	62883	9
1185	30629	1
14874	36903	3
12959	54995	1
45286	53748	2
11919	23505	3
11712	1801	1
11103	22294	1
20819	62	1
24682	35550	2
35416	61404	4
8338	61098	2
47607	55071	3
36734	54697	1
4621	8888	1
21000	8006	2
6235	22185	145
38635	21110	5
59088	51594	6
10569	38838	3
39806	22488	2
62343	51519	3
24290	7910	70
8277	45109	1
7973	32960	1
15124	43389	1
28828	23462	2
38951	10899	1
12997	10149	1
60	17619	3
19037	21060	1
25625	25273	1
43245	64260	45
46383	36797	1
50318	56952	2
10099	24588	1
13905	6906	3
10571	38195	1
14816	18849	1
17768	22789	1
51809	32892	1
642	15101	1
56354	39593	1
26000	3816	8
49742	26060	2
21435	3244	1
47120	47060	20
28517	24829	1
45784	9364	4
61626	30566	2
780	6189	3
55154	14685	11
13095	190	5
52880	27911	1
19039	5113	1
50701	5312	1
38005	51343	1
20413	28824	1
25401	46413	3
32640	9607	1
6937	54075	7
12851	54057	1
35599	41368	1
13350	15847	1
50732	9440	4
46413	51513	3
15629	36031	1
662	28724	2
36221	53543	1
56635	55260	5
58656	41800	8
60572	31125	1
27608	15449	7
59949	53009	1
61862	27053	1
62616	3263	1
15592	9932	4
57320	51191	1
51300	5134	2
1502	36497	1
14574	47915	7
22474	30203	1
18411	23136	3
58927	54632	1
11143	50027	1
44357	4263	1
26291	39393	1
35389	53899	1
54843	29802	3
41372	51169	1
56856	38453	1
54433	6912	1
48385	46217	1
58104	34149	3
51352	59606	2
5110	390	10
41986	27584	2
30594	60397	1
50721	23985	3
49493	61864	1
8476	28314	26
592	34768	16
2172	35981	1
23131	57015	1
247	64504	1
42648	57103	1
37421	31545	1
64016	20270	2
12227	56584	1
54419	63579	1
50654	59530	2
63969	27104	1
21578	29027	1
21965	6763	1
53013	5923	1
3092	61489	1
34237	3684	1
30721	36409	1
39665	53853	1
27888	39912	24
52821	5001	3
31480	24706	2
36546	29960	2
44976	48773	1
21008	33859	1
46816	6126	2
27853	45250	1
33231	49432	1
8741	55196	1
56195	61754	1
61119	59287	1
57708	29821	1
62971	22893	1
694	37100	2
11210	28583	1
11477	64031	1
33584	42957	1
23201	4594	1
7381	2641	1
53368	28389	1
36501	34648	1
34515	64354	1
14362	2210	2
48250	23104	2
57407	38910	1
19322	52990	2
32661	11494	1
17275	30097	1
34388	17970	2
1661	45598	1
46553	13138	1
44094	14601	3
56095	1759	1
19195	63476	1
4401	7027	1
26329	40902	1
41676	60845	1
39720	56038	2
63055	22435	5
13606	54926	2
61345	32929	1
42381	28470	3
44423	59656	1
58567	13275	1
12090	60229	13
58874	58643	1
7831	37432	1
7708	63927	1
39191	26904	1
61867	43592	1
33931	22661	1
18958	10071	1
17970	58679	1
574	15489	1
15578	14180	2
4880	11387	1
47109	47261	1
39857	25997	1
41381	32889	1
39272	53472	8
27582	32610	6
46579	35413	1
4506	54288	6
33804	43698	6
15656	30136	8
21754	49587	1
52797	40713	3
59659	5231	1
33856	60233	1
20720	49434	14
8877	25600	1
60821	55987	1
7325	35142	1
16448	48707	1
2495	55720	5
36643	30077	1
22795	17686	1
65491	27301	1
6438	33759	3
5463	22094	1
63895	27218	1
6146	51156	14
2395	269	1
56387	36251	1
60502	11572	2
20149	3843	1
37172	15434	2
59830	44498	2
50576	10742	2
27669	53072	1
927	64312	1
17613	23722	1
16462	17568	2
51023	22901	1
51328	56487	1
44995	49687	1
18169	51141	1
35308	20564	388
51410	26159	1
56815	46376	11
37731	11428	1
50220	9368	4
26862	44514	6
53866	11902	2
55257	15999	3
64974	56184	6
14775	17052	3
14370	31237	1
34620	65393	1
54138	20412	42
56344	33598	2
4564	8977	1
19203	39872	1
29541	5078	1
495	20820	15
51454	38227	1
32248	36138	2
47595	59110	5
15117	35925	3
5477	4838	1
51924	4915	1
61022	1163	1
21967	9856	11
32400	56588	4
9713	21003	1
11464	522	2
54601	16028	1
9499	8268	1
55900	39041	1
13346	56396	2
59861	64801	1
29087	26574	1
35403	11146	1
20148	50520	12
47071	25625	1
55358	33459	1
30541	50844	1
34622	52508	2
60700	1486	2
43560	4878	18
22489	55025	1
5400	11554	2
5517	14899	1
19823	61418	1
53940	33169	1
52278	48266	2
32434	15829	1
9304	2302	2
26975	29452	1
52822	8510	2
55078	42645	1
41969	20083	1
27953	11055	1
7055	23118	1
12541	50616	1
27996	35031	3
40105	33396	1
46585	45622	1
48295	872	1
41504	36700	4
34042	28246	2
19430	940	10
44075	28734	1
3242	5514	2
58186	56065	1
14024	47728	8
33174	55993	19
2275	61127	1
1512	9331	7
18709	14054	1
59947	46705	1
49085	34516	1
14565	30134	1
14602	62861	1
31007	56107	1
34025	65049	1
18817	53455	1
453	62893	1
16653	3696	21
2871	9303	3
59761	16896	1
57032	27399	1
7353	59307	3
22990	8866	22
3102	41700	6
22920	63049	1
22869	6469	1
32029	37435	1
36603	46632	3
34760	2074	2
37203	3249	3
1587	56020	1
56704	2041	1
53377	7821	1
5737	56249	1
17124	65498	2
7609	8620	1
27361	14962	1
2392	50351	1
23828	5494	2
26515	46748	1
3008	49385	1
53217	35037	9
21284	24285	1
16133	56044	1
26359	53336	1
59293	27947	1
43821	50461	1
29988	31662	18
58282	35725	1
22375	9870	5
35687	29984	1
18491	63048	1
44947	20883	1
47863	3239	1
26377	8843	1
49988	29385	1
58228	37669	1
64423	13976	1
61954	15020	2
4484	22778	2
2821	63777	7
50725	46642	1
48702	15177	3
12768	41448	24
50902	35144	2
51318	21053	1
65128	4273	1
18565	44539	1
25156	892	4
47779	51534	1
9735	32231	1
15383	2427	1
4364	14270	2
16403	783	1
29291	20887	1
23561	32112	1
19128	8750	2
13218	2294	2
23927	25986	71
43742	9293	1
61130	29525	5
30346	60723	1
33798	48911	1
39726	58955	1
49803	21969	3
44953	59539	1
54200	60336	8
61966	58565	1
9071	12834	1
59348	38362	2
33721	17373	1
4938	52850	2
26123	18156	1
55144	50050	2
44142	33351	3
59343	39737	1
62876	24153	1
34924	31138	2
7528	9114	2
24557	57331	1
31084	3974	2
51334	19748	2
64311	47765	1
12777	7846	1
60599	6589	11
46208	28784	16
23962	51146	2
16098	50085	3
3766	5707	1
34599	47908	1
39058	28406	2
22109	36398	1
52559	57033	1
2000	60087	1
612	26558	2
51883	31696	1
30532	37681	1
51444	29307	3
19910	64222	2
37153	14973	1
5275	17825	25
43758	29238	66
3435	59856	3
13787	7201	1
27	48387	3
55110	39085	5
11257	11683	1
9947	63817	1
3181	11948	1
58368	3793	1
38506	44715	1
35489	3502	1
16861	21397	1
32810	36771	17
20083	4427	19
51745	25359	79
22253	29967	7
54597	25688	1
24287	2848	1
32890	24315	5
51235	22464	1
63400	62493	1
34147	7812	1
60774	37328	2
19760	53606	2
41121	58266	27
32786	11074	2
61768	49647	1
32472	29042	2
20882	52555	1
33470	7091	1
12378	55723	1
37058	1439	1
15875	61346	1
4288	48765	1
20125	55523	1
5693	17989	1
52480	39841	1
25801	47718	1
11633	45561	1
35789	52755	1
38291	3039	1
63829	34524	1
52686	30765	3
63566	8032	2
17785	31500	5
15124	30163	1
21687	52182	3
31603	37563	1
47992	35891	1
20792	2581	1
25878	26486	38
20571	12823	1
791	46372	1
60541	12424	1
26398	30794	2
65179	64689	1
33833	63473	1
33677	20983	1
28702	31708	2
29016	46487	1
63208	44140	4
11115	19360	5
30786	42718	2
56923	13243	1
13073	12179	1
15824	38951	1
38665	36395	5
51774	39456	6
17232	46780	4
51881	43630	1
12038	51524	2
42783	45872	1
49461	10925	1
1319	12628	1
42633	30335	1
59115	40305	15
8939	4694	1
59665	39726	1
47412	51052	4
52969	60485	1
63232	3257	1
33901	36361	1
39653	20139	1
10282	56885	1
1383	62163	3
34979	13422	1
48151	12226	1
59294	32077	1
23151	60613	1
44705	248	1
25413	38284	1
40554	34352	2
42979	34683	1
8542	24855	1
20200	61511	1
19805	17896	1
64769	53706	1
54257	38886	1
8309	64539	1
30235	9693	1
61166	65214	2
23115	43782	3
11904	16873	1
10323	35056	1
11950	55028	2
35304	37363	1
27776	10322	2
6180	5219	1
45006	14722	2
30075	65206	1
10698	49880	2
17566	9931	1
38050	6287	1
48817	46359	1
5291	13516	1
56052	921	3
13194	13631	1
44703	25098	3
30504	55026	6
60154	42455	1
44518	29923	1
14282	6759	1
40245	20462	1
11978	19715	1
35185	42053	1
19385	45883	1
26397	36951	3
55814	64447	1
43239	39095	7
45271	48530	1
52611	35787	3
49451	269	1
49419	28619	1
25367	14387	1
18109	19986	1
56842	62628	2
49909	5589	1
3851	24618	1
26051	15829	1
44334	61236	54
57883	63719	1
41583	18744	3
35135	31861	1
17656	12838	2
5420	62927	1
61368	58031	1
33178	45283	1
58300	17061	11
8366	18132	2
31449	26476	1
38118	22755	3
23568	22491	3
28344	27419	1
47109	54396	3
43248	25907	1
50096	35595	1
24091	26144	1
54340	59226	2
58005	6460	5
6528	63426	6
3851	2360	1
55921	37029	1
47643	48686	1
54091	56010	1
1282	20004	2
16950	39400	50
42759	40518	9
61891	5568	1
2401	43464	1
59964	45649	1
3836	44524	4
15709	27927	1
5132	4513	1
21617	63138	1
10973	28145	1
61028	14824	4
30505	51413	1
51853	12612	1
34563	40408	1
3086	35845	1
60412	20036	4
9709	37636	1
60554	6064	2
43204	62955	1
49529	37632	1
43069	53365	13
16620	58778	2
15756	21753	3
63291	37373	1
19355	8728	1
65518	14847	1
23552	30487	1
724	9869	1
43099	35288	1
50278	46186	2
5597	45154	1
686	15307	1
17254	61241	1
21371	60458	43
58660	5364	4
32554	36193	1
58729	49175	281
29435	8949	1
5392	27190	2
46322	24747	1
35918	46304	2
39594	59470	2
11255	40318	1
3804	54355	1
10070	54082	2
35005	15668	1
33700	35691	1
30975	50955	15
31396	52346	2
45877	24521	1
57711	12896	1
60714	50904	18
62071	24614	1
59854	1927	1
51804	40640	4
26674	22187	1
21409	732	1
16121	32664	1
41050	19925	25
21483	51121	7
8471	56488	1
1253	42172	1
26644	32228	4
27591	58040	1
19038	7932	6
17025	11213	1
20828	12204	4
62118	17363	1
36818	56436	2
19290	23086	2
31540	45964	4
45273	52949	1
46696	61395	1
20078	22211	1
15784	41561	1
7796	24256	4
32514	9049	1
892	59158	2
41277	28483	1
51662	60315	1
36415	3152	1
5993	57244	1
15356	2575	1
9071	52174	1
59011	28362	1
9724	25015	1
8790	54998	2
12429	55487	1
50857	32507	1
12162	1105	1
8532	19958	2
25361	41046	1
29007	26253	9
34668	4748	4
54736	20795	1
65063	25616	1
23947	5520	1
17324	39303	1
8095	26395	5
25941	1570	1
54757	35665	1
26586	63548	2
25127	39015	1
53499	10448	1
5986	125	1
11554	14518	2
20083	36915	1
55565	49090	5
63169	24697	1
53838	52369	1
45492	53365	1
12449	3903	1
58886	29773	1
43206	1445	1
56169	3611	1
3016	45390	2
39277	29602	1
43402	64404	2
3081	31365	3
9317	9067	1
31490	20871	1
23585	51573	1
57786	13614	6
35127	55419	3
38312	23429	1
42253	18268	1
11259	54702	27
22172	4609	1
18940	65378	2
6054	9573	3
3454	9070	2
54963	42731	1
38672	32830	2
41599	41753	1
64195	50916	1
50820	30150	30
6251	8870	1
16187	64038	1
22484	51315	11
53921	60796	1
9208	30638	2
13529	20467	1
19805	35701	1
25076	38745	1
35543	31131	1
48318	38997	3
40201	37745	1
16192	13338	2
5039	57792	1
55091	3699	1
43172	40376	4
33849	49424	1
49246	50036	2
47926	6194	2
35815	36311	1
1455	45024	3
1414	14984	2
65491	21219	1
50685	25032	3
59964	20692	4
56163	42746	1
59690	30828	2
14955	10346	1
44166	19995	3
2602	33722	2
23694	45775	1
8562	57543	3
29663	57808	1
42043	12053	1
64002	12323	1
48364	65457	1
57347	49778	1
14905	57302	1
5461	54	1
16798	65425	1
20747	7425	1
42635	14901	1
38254	57591	1
25247	16884	1
12050	27850	50
50606	35744	2
8089	59168	1
27751	37752	1
51440	4258	2
49805	49907	1
16581	32633	1
49828	8392	4
16876	64734	2
159	22337	1
64788	16957	1
22227	19999	1
24383	64862	1
34900	62637	1
56917	60148	1
13985	3431	1
22462	64592	22
39175	30551	1
58224	1390	2
2767	44129	1
5649	52572	3
28500	22230	570
19669	12792	13
30623	36545	1
11990	30782	2
58883	11243	1
47739	15574	1
31242	6586	2
14900	607	1
3687	6282	3
60755	17673	1
9713	17681	1
16729	48889	1
48232	9417	1
50279	50999	1
53546	55928	2
38035	16510	5
12623	57704	1
29303	43246	1
28714	41293	7
8492	22061	1
52536	56231	1
37635	18243	3
62818	52535	7
18850	969	1
58817	14069	11
18642	2995	1
31750	35371	1
51884	14446	2
44789	36627	1
65445	32799	3
27020	37944	4
49310	39643	1
30112	13077	1
17353	58826	67
54370	25845	5
15351	41371	1
16540	52986	2
59614	13822	2
39986	12928	2
14792	33267	1
26997	33434	1
36262	58747	1
3270	22610	10
7657	48059	1
59238	7566	6
15322	20722	2
45510	64632	6
60365	10086	1
12173	12182	1
3377	1008	1
38027	18728	1
42379	54567	1
6179	36457	1
2854	46165	1
49385	17646	17
13896	10846	2
51080	50159	1
4057	54350	1
7233	11714	1
36873	935	17
19280	52196	4
21657	64790	1
51292	16486	2
9340	63466	2
28668	12717	3
64474	1159	1
31446	41317	1
55727	37625	7
12238	58581	1
18254	61623	1
10691	32150	1
6933	61771	1
16773	10990	1
50586	24007	1
22704	21923	11
24942	41984	2
8583	46600	1
41238	59876	2
63086	50578	2
57806	26219	1
63296	56744	8
27378	29206	2
32525	17569	1
1295	44763	1
10614	19549	1
40850	21305	5
51699	47783	1
17541	2937	3
58773	2591	1
26944	15941	1
24514	51886	2
57925	33098	1
32950	33627	1
27438	30501	3
18669	19708	1
56720	16429	1
10916	18562	2
45635	43441	1
36132	46930	2
22668	46746	6
943	63518	1
2516	52643	1
45765	20057	1
55580	39002	2
22648	16988	4
54943	47162	1
3338	47332	2
14724	36289	1
15423	42162	3
1254	34092	6
61870	57974	2
50522	7250	2
11000	30621	1
50691	47132	1
12016	7823	1
28343	12959	1
5805	30859	1
66	51570	6
50916	55646	2
25036	8028	4
7098	14443	13
55190	10437	1
61775	4379	1
46726	11662	2
46541	47980	1
45755	42876	1
40418	30741	1
50126	51418	2
61362	35282	2
33015	7842	3
43105	61358	1
20802	48911	1
26681	20868	1
34945	12061	1
10979	59982	1
20089	18077	1
8889	9743	1
28514	5129	1
14122	9704	2
16791	60664	1
57684	62546	22
38004	32566	2
27751	22594	1
18449	23578	1
57876	51464	28
31420	35446	2
47286	52222	2
18821	8431	1
7555	53766	1
20492	18534	2
48212	40581	1
36611	57102	31
50324	65126	2
62231	64447	1
9294	13486	2
59575	1443	1
10497	32043	3
34009	38248	1
54637	52458	1
61826	46978	2
38386	27711	1
16888	20136	8
14397	35709	3
28567	21952	49
23939	49059	1
40486	6616	2
24104	11562	2
63718	8893	1
11152	60413	1
7804	20446	2
8363	1843	1
21889	18860	1
33886	55899	1
57109	22987	1
42821	53399	1
4429	15672	1
15574	21317	1
35808	29972	4
57026	64376	2
51924	15430	2
47899	26875	1
22046	6468	2
38437	20228	1
15361	49589	1
15105	23165	5
4499	23468	1
25008	26389	1
42329	58894	1
16752	33902	2
16345	59573	1
21765	20775	15
9709	37340	1
42092	45518	2
1776	33583	1
44358	53700	6
49013	26721	1
15039	5523	3
33189	53476	1
25751	48550	1
37529	40856	1
6179	42029	1
64324	31187	13
2882	41117	1
24545	19634	1
9483	40891	1
13671	31249	1
61666	23381	1
3053	38222	1
3363	4829	1
6269	47721	1
58529	55282	1
8906	8033	1
60805	42096	1
61509	21020	1
25110	33503	1
61876	31290	2
9996	60665	1
62477	12878	1
36246	21487	1
32512	45730	2
62378	46183	1
11443	58508	1
4028	14496	4
31194	7391	1
19325	37464	1
55112	12318	2
27210	64019	1
20351	22480	1
40579	16325	1
43500	153	3
49828	39841	1
31443	59824	1
34970	28385	5
7166	5680	2
49872	39678	6
51410	46714	2
20325	62853	3
39686	24354	2
11813	5344	1
31745	31138	1
42808	21322	2
43457	4483	1
19805	63808	1
26963	60384	1
14597	4927	1
60537	64425	3
44768	26445	1
58713	14202	3
54830	343	1
19883	39166	1
40021	5757	1
20344	60347	1
3075	60030	15
19165	14888	1
65374	50910	2
46027	42647	1
6696	23948	4
47130	26501	1
22220	8557	1
21349	36818	1
13484	16351	1
35707	58253	1
42796	28885	1
6919	32090	1
29228	26802	2
5720	3714	2
32560	26064	16
64061	35635	1
20558	17690	2
50523	20396	1
3064	31014	2
63043	9761	1
54962	44637	1
36262	11647	1
53194	57612	2
48465	1143	9
8427	18636	3
59396	51223	1
47521	779	1
17777	11214	1
27582	23497	1
14928	60142	2
49561	13453	1
30241	4583	1
31143	15228	3
24979	34207	1
46243	22487	1
43968	35669	1
1588	14695	1
47316	54783	3
6771	30245	1
55926	15198	6
48882	49786	2
885	30867	3
50565	18662	1
42081	12611	1
42159	57009	3
7217	26184	1
4926	37458	6
30767	36069	11
52687	55746	19
4741	33394	1
12697	48709	1
3527	14286	1
63404	50844	4
3533	4639	1
15553	59459	1
19837	64435	1
43709	20722	1
29767	28738	1
39384	6312	24
41350	16007	1
63322	48567	1
42191	2712	1
20490	7422	6
38782	7641	1
63169	43523	1
41035	10330	5
26696	44562	2
24616	24565	17
29870	28149	1
29204	45424	4
22072	49042	62
44323	245	1
4228	8554	14
28984	43613	1
14867	4798	1
59620	12653	1
53365	36276	1
15365	8319	1
43698	54147	3
15960	41331	3
32134	56995	1
51662	58831	1
36022	10742	2
17860	356	4
38892	47064	12
45780	60964	4
30570	24568	2
61210	34799	1
33122	24658	2
12876	47989	37
29456	6960	16
60642	17285	1
43236	10472	4
25605	21399	3
64619	41565	1
62730	31218	6
33025	48856	1
24513	3511	1
59599	42373	1
3867	32955	3
23901	49648	1
28383	54472	1
8680	24057	1
23735	41802	1
48715	36611	1
24256	12635	1
43571	19362	1
29921	21272	1
29834	55526	2
42671	28918	1
31555	39865	5
60136	64580	4
23186	19113	1
2555	17249	1
61486	6423	1
50204	19851	1
56071	13051	1
8787	64751	1
37109	32522	1
41017	20288	1
3597	65273	1
32924	47169	1
19100	62845	5
2905	48934	1
52835	45576	1
12316	18854	2
19905	6916	1
17899	43091	1
26029	20454	1
60340	21979	1
26877	45008	1
41831	17412	1
58060	50618	2
16627	29633	1
17605	57645	35
49921	21202	1
57382	17309	1
2835	10946	1
14618	5740	2
59881	1917	1
51316	6661	1
20772	5686	2
13578	38671	1
48777	39607	1
59125	43582	11
61587	20467	1
23054	37882	2
37879	15578	1
22964	54507	1
45211	40569	1
46616	29597	1
61772	38462	2
46906	64607	1
49409	61525	1
4812	43754	2
63442	56128	2
50415	18678	3
61814	63993	1
57349	45056	1
38065	50939	1
23102	34116	2
5870	46156	2
6462	43749	9
61735	29426	1
32720	41410	10
4460	13800	20
5471	696	1
52263	52378	1
65303	36136	1
48367	4579	1
14354	46273	1
60708	64769	1
64952	56986	2
63227	56765	1
36506	35756	2
42168	59608	8
4336	48038	2
40229	10798	1
26252	36428	4
40224	58972	4
12302	44684	2
7237	17774	1
45380	59500	20
4616	45148	4
30100	52983	7
49727	44454	1
33720	44899	1
43687	33136	1
36350	41378	2
24366	7320	6
11598	998	2
1393	15934	1
49037	41622	1
26732	9753	1
12514	1421	1
3189	24816	3
46105	10426	1
42590	25950	10
4390	47206	2
5562	34490	2
34653	55289	1
13408	2838	2
34653	57096	3
35974	5467	1
32938	60340	2
12787	44537	1
61339	14180	1
60471	44840	1
55802	21668	2
54593	2780	1
23089	57782	1
27597	3658	1
2673	4651	1
29608	7063	1
51858	35170	2
41554	20975	1
24924	54962	2
23813	59577	1
46522	59788	2
65044	13925	1
54592	12295	1
58462	50395	1
26476	53397	1
29699	16742	1
9529	18756	1
19523	32618	1
11003	47120	1
36277	13676	1
51771	349	1
20739	38093	1
35520	62293	1
59069	60444	1
51720	17346	6
54485	32706	1
11598	53993	1
46631	655	1
752	39557	1
51050	27228	2
27419	15214	1
43971	36948	3
33970	63494	2
4031	44973	1
45078	40308	6
58649	31313	1
40657	13853	1
3871	10641	1
10610	62940	10
5549	62330	1
14750	60034	2
29501	26349	1
48491	10596	1
27004	49244	4
50154	12518	2
10936	12037	1
27732	54907	1
48985	61703	1
52865	53016	1
41140	32407	1
27788	34254	2
63721	2910	1
48107	2056	1
13551	58717	1
64996	19101	1
55512	14210	2
13599	19477	1
40559	62091	1
30073	2027	1
45799	14691	1
14546	56735	7
26728	42278	2
46107	10178	1
38445	33436	1
63194	14050	2
308	25447	1
48304	64029	1
28357	30875	1
549	41908	1
24056	9	1
61009	14032	1
14219	9073	1
33509	54779	1
5628	63583	67
56806	51427	1
12738	5816	2
42626	39467	1
48095	23197	1
49645	21004	1
56634	47303	1
35054	56942	2
7214	17822	2
55435	35571	1
48697	55984	1
11944	7218	2
55993	7417	1
21250	4676	2
16490	54760	10
59455	22118	1
52807	50726	1
8009	9	1
56542	50636	2
39476	39101	1
8297	23585	1
60106	64931	1
5353	29624	1
56337	12567	3
47447	46236	1
48139	30608	1
36684	60083	1
37826	27141	1
1964	59077	1
31818	18455	1
48301	25737	1
40573	35572	1
10927	48583	1
35581	1934	1
33683	9522	1
41035	41980	5
33107	35605	1
41376	38460	12
65230	32177	1
51028	47141	1
12878	33631	1
12213	49562	1
28178	50040	2
11168	30142	2
43581	42986	1
48597	26346	3
3187	23635	1
61918	14115	1
6682	31963	1
16049	40365	1
41485	57084	1
16809	9057	3
27154	58185	1
47517	26848	1
24827	33009	1
8453	37705	1
1104	20666	2
21731	29282	1
5170	32899	1
59425	48751	1
10349	42486	1
9561	13537	1
585	5943	3
27652	7267	1
37907	43701	1
47632	13856	16
35249	64442	1
22913	62403	11
57091	4895	1
23715	16382	1
37904	32168	8
54087	39009	3
52835	10283	1
2755	58005	5
43182	62180	2
41221	53532	1
39131	50782	1
1533	39716	1
56726	29185	1
46984	29097	1
7350	29080	10
42953	42599	1
27986	331	1
39467	19542	1
5226	63182	2
35924	43130	2
29815	24476	1
16603	17114	1
34759	19359	1
9583	12405	1
16003	50804	13
401	55134	1
36051	1934	1
29315	27241	1
31119	10763	1
56338	38469	1
39843	33755	1
15533	2294	1
34086	55000	2
21836	39312	4
52646	57760	2
16907	16925	1
16700	33510	10
34039	51459	1
52869	43623	3
63865	3337	1
28891	64266	1
58471	64942	1
665	22250	5
26647	31784	1
33013	17449	1
4718	7321	1
51205	20251	77
9615	19755	15
9715	31451	1
59068	62361	1
23675	10439	1
13751	40376	1
43949	47790	1
26299	31283	7
25877	24628	1
34620	54769	1
23359	27555	1
54175	24024	11
49806	15287	1
55808	17283	1
32736	60526	2
24604	18405	1
15241	34219	1
38161	24956	1
134	31693	1
21782	23810	2
42132	35533	1
64186	20545	1
17787	24949	1
51828	43665	3
49578	20912	2
32898	7401	3
48468	21537	3
31425	32738	1
36824	21697	1
50021	4025	1
16688	9090	2
22430	31929	1
43309	60591	1
